year,org_name,org_code,unit_main_code,unit_sub_code,unit_name
2016,Svenska handelshögskolan,01910  ,00001,7453,Karriärtjänster - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7455,Karriärtjänster - Vasa
2016,Svenska handelshögskolan,01910  ,00001,7456,Alumni - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7458,Partnerskap
2016,Svenska handelshögskolan,01910  ,00001,7459,Fundraising
2016,Svenska handelshögskolan,01910  ,00001,7461,Ekonomiavdelningen
2016,Svenska handelshögskolan,01910  ,00001,7472,Näringslivskoordinator - Vasa
2016,Svenska handelshögskolan,01910  ,00001,7491,Fastighetspersonal och infra - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7492,Fastighetspersonal och infra - Vasa
2016,Svenska handelshögskolan,01910  ,00001,7511,Fastigheter och servicepersonal - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7721,Helsingforsalliansen
2016,Svenska handelshögskolan,01910  ,00010,8316,"MBA, Modulkostnader"
2016,Svenska handelshögskolan,01910  ,00010,8317,MBA
2016,Svenska handelshögskolan,01910  ,00008,8331,Centret för forskn.o.int.är./projekt
2016,Svenska handelshögskolan,01910  ,00019,8351,KATAJA
2016,Svenska handelshögskolan,01910  ,00002,8411,Finansiell ekonomi / projekt
2016,Svenska handelshögskolan,01910  ,00006,8412,Statistik / projekt
2016,Svenska handelshögskolan,01910  ,00003,8421,Företagsledning och organisation / projekt
2016,Svenska handelshögskolan,01910  ,00003,8422,Entreprenörskap och företagsledning / projekt
2016,Svenska handelshögskolan,01910  ,00003,8423,Informationsbehandling / projekt
2016,Svenska handelshögskolan,01910  ,00004,8431,Handelsrätt / projekt
2016,Svenska handelshögskolan,01910  ,00004,8432,Redovisning / projekt
2016,Svenska handelshögskolan,01910  ,00005,8441,Marknadsföring / projekt
2016,Svenska handelshögskolan,01910  ,00005,8442,Logistik och samhällsansvar /projekt
2016,Svenska handelshögskolan,01910  ,00006,8451,Nationalekonomi / projekt
2016,Svenska handelshögskolan,01910  ,00011,8471,Samtliga språk / projekt
2016,Svenska handelshögskolan,01910  ,00010,8511,Hanken fortbildning Vasa
2016,Svenska handelshögskolan,01910  ,00004,8521,IPR University Center
2016,Svenska handelshögskolan,01910  ,00005,8531,CERS - Helsingfors
2016,Svenska handelshögskolan,01910  ,00005,8535,HUMLOG Institute
2016,Svenska handelshögskolan,01910  ,00004,8565,Hanken Centre for Corporate Governance
2016,Svenska handelshögskolan,01910  ,00001,8742,Allmän adm. och personalärenden / projekt
2016,Svenska handelshögskolan,01910  ,00001,8743,Studiebyrån / projekt
2016,Svenska handelshögskolan,01910  ,00001,7321,Samlad service
2016,Svenska handelshögskolan,01910  ,00001,8745,Marknadsföring och information / projekt
2016,Taideyliopisto,10103,,1260,KuvA/Johdon tuki
2016,Taideyliopisto,10103,,1270,KuvA/Näyttelytoiminnan tuki
2016,Taideyliopisto,10103,,1380,KuvA/Kv-avaukset
2016,Taideyliopisto,10103,,1590,KuvA/Kirjasto
2016,Taideyliopisto,10103,,2201,TeaK/Ohjauksen koulutusohjelma
2016,Taideyliopisto,10103,,2231,TeaK/Tanssin koulutusohjelma BA
2016,Taideyliopisto,10103,,2822,TeaK/Opetuksen suunnitt ja keh
2016,Taideyliopisto,10103,,2832,TeaK/Näyttämö ja tarpeisto
2016,Taideyliopisto,10103,3111,31160,SibA/Musiikkikasvatuksen aineryhmä
2016,Taideyliopisto,10103,3740,37410,Konserttivahtimestarit
2016,Taideyliopisto,10103,,3750,SibA/Esitystekniikkapalvelut
2016,Taideyliopisto,10103,,3801,SibA/Varadekaani I
2016,Taideyliopisto,10103,,3830,SibA/Primo ohjelmapalvelut
2016,Taideyliopisto,10103,,7100,Viestintäpalvelut
2016,Taideyliopisto,10103,,7400,Opintopalvelut
2016,Taideyliopisto,10103,,8420,Avoin yliopisto
2016,Taideyliopisto,10103,,1100,KuvA/Johto
2016,Taideyliopisto,10103,,1130,KuvA/Viestintä
2016,Taideyliopisto,10103,,1210,KuvA/Opintopalvelut
2016,Taideyliopisto,10103,,1220,KuvA/Tekniset palvelut
2016,Taideyliopisto,10103,,1250,KuvA/Henkilöstöpalvelut
2016,Taideyliopisto,10103,,1300,KuvA/Opiskelun tuki
2016,Taideyliopisto,10103,,1310,KuvA/Taidegrafiikka
2016,Taideyliopisto,10103,,1320,KuvA/Kuvanveisto
2016,Taideyliopisto,10103,,1330,KuvA/Tila-aikataide
2016,Taideyliopisto,10103,,1340,KuvA/Maalaustaide
2016,Taideyliopisto,10103,,1360,KuvA/Yhteisen opetuksen opetusalue
2016,Taideyliopisto,10103,,1390,KuvA/Esittämiskäytännöt ja tilallisuus
2016,Taideyliopisto,10103,,1410,KuvA/Tohtorikoulutusohjelma
2016,Taideyliopisto,10103,,1430,KuvA/Taiteellinen tutkimus
2016,Taideyliopisto,10103,,1500,KuvA/Nykytaiteen laboratorio
2016,Taideyliopisto,10103,,1510,KuvA/Näyttelytoiminta
2016,Taideyliopisto,10103,,2101,TeaK/Dekaani
2016,Taideyliopisto,10103,,2200,TeaK/Näyttelijätyön koulutusoh
2016,Taideyliopisto,10103,,2202,TeaK/Dramaturgian koulutusohj
2016,Taideyliopisto,10103,,2203,TeaK/Live Art and Performance S
2016,Taideyliopisto,10103,,2210,TeaK/MA in Ecology and Contemporary Performance
2016,Taideyliopisto,10103,,2220,TeaK/Utbildingsprog. för skådespelarkonst
2016,Taideyliopisto,10103,,2232,TeaK/Tanssijan maisteriohjelma
2016,Taideyliopisto,10103,,2233,TeaK/Koreografin maisteriohj
2016,Taideyliopisto,10103,,2241,TeaK/Valosuunnittelun koulutus
2016,Taideyliopisto,10103,,2242,TeaK/Äänisuunnittelun koulutus
2016,Taideyliopisto,10103,,2251,TeaK/Tanssiopettajan koulutus
2016,Taideyliopisto,10103,,2252,TeaK/Teatteriopettajan koulutus
2016,Taideyliopisto,10103,,2260,TeaK/Esittävien Taiteiden Tutk
2016,Taideyliopisto,10103,,2270,TeaK/Yhteisen opetuksen keskus
2016,Taideyliopisto,10103,,2811,TeaK/Hallintopalvelut
2016,Taideyliopisto,10103,,2812,TeaK/Viestintä
2016,Taideyliopisto,10103,,2821,TeaK/Opintohallinto
2016,Taideyliopisto,10103,,2823,TeaK/Kirjasto
2016,Taideyliopisto,10103,,2830,TeaK/Opetusteatteri
2016,Taideyliopisto,10103,,2831,TeaK/Esitystuotanto
2016,Taideyliopisto,10103,,2833,TeaK/Puvusto
2016,Taideyliopisto,10103,,2834,TeaK/Valo ja ääni
2016,Taideyliopisto,10103,3111,3111,"SibA/Musiikkikasvatuksen, jazzin ja kansanmusiikin osasto "
2016,Taideyliopisto,10103,3111,31120,SibA/Jazzin aineryhmä
2016,Taideyliopisto,10103,3111,31130,SibA/Kansanmusiikin aineryhmä
2016,Taideyliopisto,10103,3111,31165,SibA/Taidehallinnon aineryhmä
2016,Taideyliopisto,10103,3111,31190,SibA/Musiikkiteknologian aineryhmä
2016,Taideyliopisto,10103,3111,31270,SibA/MuTri-tohtorikoulu
2016,Taideyliopisto,10103,3222,32140,"SibA/Kirkkomusiikin ja urkujen aineryhmä, Hki"
2016,Taideyliopisto,10103,3222,32150,"SibA/Kirkkomusiikin ja urkujen aineryhmä, Kuopio"
2016,Taideyliopisto,10103,3222,32170,SibA/Laulun ja korrepetition aineryhmä
2016,Taideyliopisto,10103,3222,32180,SibA/Sävellyksen ja musiikinteorian aineryhmä
2016,Taideyliopisto,10103,3222,32210,SibA/Pianon aineryhmä (piano+kantele+kitara+harmonikka)
2016,Taideyliopisto,10103,3222,3222,SibA/Klassisen musiikin osasto
2016,Taideyliopisto,10103,3222,32230,"SibA/Orkesteri-, kamarimusiikki- ja kapellimestarikoulutuksen aineryhmä"
2016,Taideyliopisto,10103,3222,32240,SibA/Jousten aineryhmä
2016,Taideyliopisto,10103,3222,32240,SibA/Jousten aineryhmä
2016,Taideyliopisto,10103,3222,32250,SibA/Puhaltimien aineryhmä (lyömäsoittimet+harppu)
2016,Taideyliopisto,10103,3222,32260,SibA/Vanhan musiikin aineryhmä
2016,Taideyliopisto,10103,3222,32270,SibA/DocMus-tohtorikoulu
2016,Taideyliopisto,10103,3222,3251,SibA/Kuopion hallinto
2016,Taideyliopisto,10103,3222,3252,SibA/Kuopion kirjasto
2016,Taideyliopisto,10103,3111,3400,SibA/Seinäjoen toimipaikka
2016,Taideyliopisto,10103,,3600,SibA/Kirjasto
2016,Taideyliopisto,10103,,3705,SibA/Henkilöstö- ja johdon tukipalvelut
2016,Taideyliopisto,10103,,3710,SibA/Viestintäpalvelut
2016,Taideyliopisto,10103,,3730,SibA/Soitinten huolto ja hankinnat
2016,Taideyliopisto,10103,3740,3740,SibA/Tuotantopalvelut
2016,Taideyliopisto,10103,,3780,SibA/Keskitetyt opintopalvelut
2016,Taideyliopisto,10103,3111,37810,"Musiikkikasvatuksen, jazzin ja kansanmusiikin opintopalvelut"
2016,Taideyliopisto,10103,3222,37820,Klassisen musiikin opintopalvelut
2016,Taideyliopisto,10103,3222,37830,Orkesterikoulutuksen opintopalvelut
2016,Taideyliopisto,10103,,3800,SibA/Dekaani
2016,Taideyliopisto,10103,,3802,SibA/Varadekaani II
2016,Taideyliopisto,10103,,3811,SibA/Kehittämiskeskus
2016,Taideyliopisto,10103,,3814,SibA/Tohtoriohjelma
2016,Taideyliopisto,10103,,3817,SibA/Kansainväliset asiat
2016,Taideyliopisto,10103,,3825,SibA/Yritysyhteistyö
2016,Taideyliopisto,10103,,7000,Henkilöstö- ja johdon tukipalvelut
2016,Taideyliopisto,10103,,7110,Varainhankinta
2016,Taideyliopisto,10103,,7200,Talouspalvelut
2016,Taideyliopisto,10103,,7300,IT/Tietohallinto
2016,Taideyliopisto,10103,,7310,IT/Sovellus- ja infrapalvelut
2016,Taideyliopisto,10103,,7330,IT/Tukipalvelut
2016,Taideyliopisto,10103,,7600,Toimitilapalvelut
2016,Taideyliopisto,10103,,7610,Kallio-Kuninkala
2016,Taideyliopisto,10103,,7690,N-talohanke
2016,Taideyliopisto,10103,,7800,Kirjasto
2016,Taideyliopisto,10103,,8000,Rehtoraatti
2016,Taideyliopisto,10103,,8200,Opetus
2016,Taideyliopisto,10103,,8210,Kielten opetus
2016,Taideyliopisto,10103,,8300,Jatkokoulutus ja tutkimus
2016,Taideyliopisto,10103,,8400,Avoin kampus
2016,Taideyliopisto,10103,,8410,Täydennyskoulutus
2016,Tampereen ammattikorkeakoulu,02630,H51,311257,Media-alan koulutus
2016,Tampereen ammattikorkeakoulu,02630,H2,311003,Henkilöstöpalvelut
2016,Tampereen ammattikorkeakoulu,02630,H3,311004,Talous- ja projektipalvelut
2016,Tampereen ammattikorkeakoulu,02630,H2,311007,Matkapalvelut
2016,Tampereen ammattikorkeakoulu,02630,H6,311013,Laadunhallinta ja toiminnanohjaus
2016,Tampereen ammattikorkeakoulu,02630,H6,311014,Floworks
2016,Tampereen ammattikorkeakoulu,02630,H6,311017,Kehittämisyksikkö
2016,Tampereen ammattikorkeakoulu,02630,H4,311021,Hallintopalvelut (ja tapahtumapalvelut)
2016,Tampereen ammattikorkeakoulu,02630,H4,311022,Liikuntapalvelut
2016,Tampereen ammattikorkeakoulu,02630,H3,311030,Hankintapalvelut
2016,Tampereen ammattikorkeakoulu,02630,H4,311031,Viestintäpalvelut
2016,Tampereen ammattikorkeakoulu,02630,H3,311040,Kiinteistöpalvelut
2016,Tampereen ammattikorkeakoulu,02630,H3,311041,Tilapalvelut
2016,Tampereen ammattikorkeakoulu,02630,H4,311050,Kirjasto- ja tietopalvelut
2016,Tampereen ammattikorkeakoulu,02630,H3,311060,Tietohallinto
2016,Tampereen ammattikorkeakoulu,02630,H4,311080,Opintopalvelut
2016,Tampereen ammattikorkeakoulu,02630,H4,311090,Kansainväliset palvelut
2016,Tampereen ammattikorkeakoulu,02630,H3,311110,Avoin amk
2016,Tampereen ammattikorkeakoulu,02630,H52,311112,Kielipalvelut
2016,Tampereen ammattikorkeakoulu,02630,H51,311250,"Musiikin ko, Musiikkipedagogi"
2016,Tampereen ammattikorkeakoulu,02630,H51,311250,"Musiikin ko, muusikko"
2016,Tampereen ammattikorkeakoulu,02630,H51,311252,Kuvataiteen ko
2016,Tampereen ammattikorkeakoulu,02630,H51,311255,Degree Programme in Media and Arts
2016,Tampereen ammattikorkeakoulu,02630,H51,311256,Mediatuottamisen ko YAMK
2016,Tampereen ammattikorkeakoulu,02630,H51,311259,MDP in Screenwriting YAMK
2016,Tampereen ammattikorkeakoulu,02630,H51,311260,"Musiikin ko, Musiikkipedagogi YAMK"
2016,Tampereen ammattikorkeakoulu,02630,H52,311300,Liiketalouden ko
2016,Tampereen ammattikorkeakoulu,02630,H52,311301,Degree Programme in International Business
2016,Tampereen ammattikorkeakoulu,02630,H52,311302,Yrittäjyyden ko YAMK
2016,Tampereen ammattikorkeakoulu,02630,H52,311309,Yrittäjyyden ja tiimijohtamisen ko / Proakatemia
2016,Tampereen ammattikorkeakoulu,02630,H51,311350,Tietojenkäsittelyn ko
2016,Tampereen ammattikorkeakoulu,02630,H51,311351,Tietojärjestelmäosaamisen ko YAMK
2016,Tampereen ammattikorkeakoulu,02630,H54,311401,Konetekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H54,311402,Ajoneuvotekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H53,311403,Rakennus- ja yhdyskuntatekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H54,311404,Sähkö- ja automaatiotekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H54,311405,Tieto- ja viestintätekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H53,311406,"Talotekniikan ko , LVI-tekniikka"
2016,Tampereen ammattikorkeakoulu,02630,H53,311406,"Talotekniikan ko , sähköinen talotekniikka"
2016,Tampereen ammattikorkeakoulu,02630,H53,311407,Rakennusalan työnjohdon ko
2016,Tampereen ammattikorkeakoulu,02630,H53,311408,Biotuote- ja prosessitekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H53,311409,Laboratoriotekniikan ko
2016,Tampereen ammattikorkeakoulu,02630,H53,311410,Degree Programme in Energy and Environmental Engineering
2016,Tampereen ammattikorkeakoulu,02630,H53,311411,Rakentamisen ja talotekniikan ko YAMK
2016,Tampereen ammattikorkeakoulu,02630,H54,311413,Teknologiaosaamisen johtamisen ko YAMK
2016,Tampereen ammattikorkeakoulu,02630,H54,311414,Automaatioteknologia YAMK
2016,Tampereen ammattikorkeakoulu,02630,H53,311423,Rakennusarkkitehti
2016,Tampereen ammattikorkeakoulu,02630,H53,311444,Matematiikka
2016,Tampereen ammattikorkeakoulu,02630,H54,311445,Fysiikka
2016,Tampereen ammattikorkeakoulu,02630,H54,311450,Metsätalouden ko
2016,Tampereen ammattikorkeakoulu,02630,H54,311456,Master's Degree Programme in Management and Economy in the International Forest Sector
2016,Tampereen ammattikorkeakoulu,02630,H55,311502,Sairaanhoitajakoulutus
2016,Tampereen ammattikorkeakoulu,02630,H55,311503,Sosionomikoulutus
2016,Tampereen ammattikorkeakoulu,02630,H55,311504,Ensihoitajakoulutus
2016,Tampereen ammattikorkeakoulu,02630,H55,311505,Bioanalytiikan ko / Bioanalyytikko
2016,Tampereen ammattikorkeakoulu,02630,H55,311507,Fysioterapian ko / Fysioterapeutti
2016,Tampereen ammattikorkeakoulu,02630,H55,311510,Röntgenhoitajakoulutus
2016,Tampereen ammattikorkeakoulu,02630,H55,311514,Hyvinvointiteknologian ko / YAMK
2016,Tampereen ammattikorkeakoulu,02630,H55,311516,Sosiaali- ja terveysalan johtamisen koulutus (YAMK)
2016,Tampereen ammattikorkeakoulu,02630,H55,311517,Sosionomin koulutus YAMK
2016,Tampereen ammattikorkeakoulu,02630,H55,311518,Terveyden edistämisen koulutus YAMK
2016,Tampereen ammattikorkeakoulu,02630,H55,311524,Terveydenhoitajakoulutus
2016,Tampereen ammattikorkeakoulu,02630,H55,311529,Kliinisen asiantuntijan koulutus YAMK
2016,Tampereen ammattikorkeakoulu,02630,H52,311551,Palveluliiketoiminnan ko
2016,Tampereen ammattikorkeakoulu,02630,H52,311558,Degree Programme in International Project Management
2016,Tampereen ammattikorkeakoulu,02630,H52,311558,Palvelu- ja projektiliiketoiminnan ko YAMK
2016,Tampereen ammattikorkeakoulu,02630,H52,311559,Palveluliiketoiminnan johtamisen koulutus YAMK
2016,Tampereen ammattikorkeakoulu,02630,H55,311599,Kätilökoulutus
2016,Tampereen ammattikorkeakoulu,02630,H6,311600,TAMK Ammatillinen opettajankoulutus
2016,Tampereen ammattikorkeakoulu,02630,H6,311831,Ammattipedagoginen TKI
2016,Tampereen ammattikorkeakoulu,02630,H54,311921,Master´s Degree in Information Technology
2016,Tampereen ammattikorkeakoulu,02630,H4,311925,Työelämäpalvelut
2016,Tampereen ammattikorkeakoulu,02630,,H1,Rehtorin toimisto
2016,Tampereen ammattikorkeakoulu,02630,H1,H2,Henkilöstöhallinto
2016,Tampereen ammattikorkeakoulu,02630,H1,H3,Liiketoiminta
2016,Tampereen ammattikorkeakoulu,02630,H1,H4,Korkeakoulupalvelut
2016,Tampereen ammattikorkeakoulu,02630,H1,H5,Koulutus ja TKI-toiminta
2016,Tampereen ammattikorkeakoulu,02630,H5,H55,Terveys- ja sosiaalipalvelut
2016,Tampereen ammattikorkeakoulu,02630,H5,H51,"Taide, musiikki ja media"
2016,Tampereen ammattikorkeakoulu,02630,H5,H52,Liiketoiminta ja palvelut
2016,Tampereen ammattikorkeakoulu,02630,H5,H53,Rakentaminen ja ympäristöteknologia
2016,Tampereen ammattikorkeakoulu,02630,H5,H54,Teollisuusteknologia
2016,Tampereen ammattikorkeakoulu,02630,H1,H6,Kehittäminen
2016,Tampereen tekn. yliopisto,01915,22,220,Yleispalvelujen yhteiset
2016,Tampereen tekn. yliopisto,01915,22,221,Strateginen johtaminen
2016,Tampereen tekn. yliopisto,01915,22,223,Viestintä
2016,Tampereen tekn. yliopisto,01915,22,224,Kumppanuudet
2016,Tampereen tekn. yliopisto,01915,22,225,Talous ja toiminnan ohjaus
2016,Tampereen tekn. yliopisto,01915,22,226,Henkilöstöpalvelut
2016,Tampereen tekn. yliopisto,01915,22,227,Tietohallinto
2016,Tampereen tekn. yliopisto,01915,22,228,Tilapalvelut
2016,Tampereen tekn. yliopisto,01915,23,231,Oppimisen tuki
2016,Tampereen tekn. yliopisto,01915,23,232,Tutkintopalvelut
2016,Tampereen tekn. yliopisto,01915,23,233,Opintopalvelut
2016,Tampereen tekn. yliopisto,01915,24,241,Tutkimuksen kehittämispalvelut
2016,Tampereen tekn. yliopisto,01915,24,242,Tutkimuspalvelut
2016,Tampereen tekn. yliopisto,01915,24,243,Innovaatiopalvelut
2016,Tampereen tekn. yliopisto,01915,24,244,Kirjasto
2016,Tampereen tekn. yliopisto,01915,25,251,Tampere3
2016,Tampereen tekn. yliopisto,01915,61,610,Luonnontieteiden tiedekunta
2016,Tampereen tekn. yliopisto,01915,61,611,Fysiikan laitos
2016,Tampereen tekn. yliopisto,01915,61,612,Kemian ja biotekniikan laitos
2016,Tampereen tekn. yliopisto,01915,61,613,Matematiikan laitos
2016,Tampereen tekn. yliopisto,01915,61,614,Optoelektroniikan tutkimuslaitos
2016,Tampereen tekn. yliopisto,01915,71,710,Teknisten tieteiden tiedekunta
2016,Tampereen tekn. yliopisto,01915,71,711,Hydrauliikan ja automatiikan laitos
2016,Tampereen tekn. yliopisto,01915,71,712,Materiaaliopin laitos
2016,Tampereen tekn. yliopisto,01915,71,713,Systeemitekniikan laitos
2016,Tampereen tekn. yliopisto,01915,71,715,Kone- ja tuotantotekniikan laitos
2016,Tampereen tekn. yliopisto,01915,81,810,Tieto- ja sähkötekniikan tiedekunta
2016,Tampereen tekn. yliopisto,01915,81,811,Elektroniikan ja tietoliikennetekniikan laitos
2016,Tampereen tekn. yliopisto,01915,81,812,Signaalinkäsittelyn laitos
2016,Tampereen tekn. yliopisto,01915,81,813,Sähkötekniikan laitos
2016,Tampereen tekn. yliopisto,01915,81,814,Tietotekniikan laitos
2016,Tampereen tekn. yliopisto,01915,91,910,Talouden ja rakentamisen tiedekunta
2016,Tampereen tekn. yliopisto,01915,91,911,Arkkitehtuurin laitos
2016,Tampereen tekn. yliopisto,01915,91,912,Rakennustekniikan laitos
2016,Tampereen tekn. yliopisto,01915,91,913,Kielikeskus
2016,Tampereen tekn. yliopisto,01915,91,914,Porin laitos
2016,Tampereen tekn. yliopisto,01915,91,915,Teollisuustalouden laitos
2016,Tampereen tekn. yliopisto,01915,91,916,Tiedonhallinnan ja logistiikan laitos
2016,Tampereen tekn. yliopisto,01915,91,918,Täydennyskoulutuskeskus Edutech
2016,Tampereen yliopisto,01905,,2501,BioMediTech
2016,Tampereen yliopisto,01905,,2502,Informaatiotieteiden yksikkö
2016,Tampereen yliopisto,01905,,2503,Johtamiskorkeakoulu
2016,Tampereen yliopisto,01905,,2504,Kasvatustieteiden yksikkö
2016,Tampereen yliopisto,01905,,2505,"Kieli-, käännös- ja kirjallisuustieteiden yksikkö"
2016,Tampereen yliopisto,01905,,2506,Lääketieteen yksikkö
2016,Tampereen yliopisto,01905,,2507,"Viestinnän, median ja teatterin yksikkö"
2016,Tampereen yliopisto,01905,,2508,Terveystieteiden yksikkö
2016,Tampereen yliopisto,01905,,2509,Yhteiskunta- ja kulttuuritieteiden yksikkö
2016,Tampereen yliopisto,01905,,2580,Laboratoriopalvelut
2016,Tampereen yliopisto,01905,,2571,Yhteiskuntatieteellinen tietoarkisto
2016,Tampereen yliopisto,01905,,2572,Kielikeskus
2016,Tampereen yliopisto,01905,,2573,Kirjasto
2016,Tampereen yliopisto,01905,,2592,Yliopistopalvelut
2016,Turun ammattikorkeakoulu,02509,09611,961111,Yhteiset palvelut
2016,Turun ammattikorkeakoulu,02509,09620,962011,"Liiketalous, ICT ja kemiantekniikka, yht."
2016,Turun ammattikorkeakoulu,02509,09620,962012,Liiketalous
2016,Turun ammattikorkeakoulu,02509,09620,962013,ICT
2016,Turun ammattikorkeakoulu,02509,09620,962014,Kemiantekniikka
2016,Turun ammattikorkeakoulu,02509,09620,962015,LIKe monimuotokoulutukset ja YAMK
2016,Turun ammattikorkeakoulu,02509,09630,963011,"Taideakatemia, yht."
2016,Turun ammattikorkeakoulu,02509,09630,963012,"Taideakatemia, projektit"
2016,Turun ammattikorkeakoulu,02509,09630,963013,Esittävät taiteet
2016,Turun ammattikorkeakoulu,02509,09630,963014,Kuvataide
2016,Turun ammattikorkeakoulu,02509,09630,963015,Media-ala
2016,Turun ammattikorkeakoulu,02509,09630,963016,Taideakatemia monimuotokoulutukset ja YAMK
2016,Turun ammattikorkeakoulu,02509,09640,964011,"Tekniikka, ympäristö ja talous, yht."
2016,Turun ammattikorkeakoulu,02509,09640,964012,"Konetekniikka, meritekniikka ja muotoilu"
2016,Turun ammattikorkeakoulu,02509,09640,964013,"Rakentaminen, ympäristö ja energia"
2016,Turun ammattikorkeakoulu,02509,09640,964014,"Hankinnat, myynti ja logistiikka"
2016,Turun ammattikorkeakoulu,02509,09640,964015,TYT monimuotokoulutukset ja YAMK
2016,Turun ammattikorkeakoulu,02509,09650,965011,"Terveys ja hyvinvointi, yht."
2016,Turun ammattikorkeakoulu,02509,09650,965012,Terveysala
2016,Turun ammattikorkeakoulu,02509,09650,965013,Kuntoutus ja terveysalan erityisalueet
2016,Turun ammattikorkeakoulu,02509,09650,965014,Sosiaaliala
2016,Turun ammattikorkeakoulu,02509,09650,965015,Terhy monimuotokoulutukset ja YAMK
2016,Turun yliopisto,10089,,2601000,Johto ja yliopiston yhteiset
2016,Turun yliopisto,10089,,2601004,Muutostuki
2016,Turun yliopisto,10089,,2601011,Kiinanmylly
2016,Turun yliopisto,10089,,2601012,Seili
2016,Turun yliopisto,10089,,2601100,Talouspalvelut
2016,Turun yliopisto,10089,,2601105,Reskontrapalvelut
2016,Turun yliopisto,10089,,2601106,Matkapalvelut
2016,Turun yliopisto,10089,,2601107,Projektipalvelut
2016,Turun yliopisto,10089,,2601200,UTUGS
2016,Turun yliopisto,10089,,2601201,Tutkijatohtoriohjelma
2016,Turun yliopisto,10089,,2601210,LLK:n yhteiset
2016,Turun yliopisto,10089,,2601211,LLK Matematiikan ja tilastotieteen lts
2016,Turun yliopisto,10089,,2601212,LLK Biokemian laitos
2016,Turun yliopisto,10089,,2601213,LLK Kemian lts
2016,Turun yliopisto,10089,,2601214,LLK Biologian lts
2016,Turun yliopisto,10089,,2601215,LLK Fysiikan ja tähtitieteen lts
2016,Turun yliopisto,10089,,2601216,LLK Informaatioteknologian lts
2016,Turun yliopisto,10089,,2601217,LLK Maantieteen ja geologian lts
2016,Turun yliopisto,10089,,2601218,LLK Biolääketieteen lts
2016,Turun yliopisto,10089,,2601219,LLK Kliininen laitos
2016,Turun yliopisto,10089,,2601220,LLK Hoitotieteen lts
2016,Turun yliopisto,10089,,2601221,LLK Hammaslääketieteen lts
2016,Turun yliopisto,10089,,2601230,TIAS-tutkijakollegiumin yhteiset
2016,Turun yliopisto,10089,,2601231,TIAS Humanistinen tdk
2016,Turun yliopisto,10089,,2601232,TIAS Yhteiskuntatieteellinen tdk
2016,Turun yliopisto,10089,,2601233,TIAS Kasvatustieteiden tdk
2016,Turun yliopisto,10089,,2601234,TIAS Oikeustieteellinen tdk
2016,Turun yliopisto,10089,,2601235,TIAS Kauppakorkeakoulu
2016,Turun yliopisto,10089,,2601240,Tutkimuksen toimialan yhteiset
2016,Turun yliopisto,10089,,2601241,Tutkimuksen kehittäminen
2016,Turun yliopisto,10089,,2601242,Tutkimuspalvelut
2016,Turun yliopisto,10089,,2601250,SKY yhteiset
2016,Turun yliopisto,10089,,2601251,Innovaatiopalvelut ja koulutusvienti
2016,Turun yliopisto,10089,,2601252,Kehittäminen ja suunnittelu
2016,Turun yliopisto,10089,,2601260,TCSI yhteiset
2016,Turun yliopisto,10089,,2601261,TCSI International
2016,Turun yliopisto,10089,,2601300,Viestintä
2016,Turun yliopisto,10089,,2601400,Henkilöstöpalvelut
2016,Turun yliopisto,10089,,2601401,IT-palvelut
2016,Turun yliopisto,10089,,2601405,Yleispalvelut
2016,Turun yliopisto,10089,,2601406,Palvelujohtajan yhteiset
2016,Turun yliopisto,10089,,2601410,Koulutuksen toimialan yhteiset
2016,Turun yliopisto,10089,,2601411,Kansainväliset palvelut
2016,Turun yliopisto,10089,,2601412,Ohjauksen ja koulutuksen tukipalvelut
2016,Turun yliopisto,10089,,2601413,Opiskelija- ja hakijapalvelut
2016,Turun yliopisto,10089,,2601414,Liikuntapalvelut
2016,Turun yliopisto,10089,,2601415,Koulutuksen toimiala tiedekunnissa
2016,Turun yliopisto,10089,,2601416,Avoin yliopisto 1.8. alkaen
2016,Turun yliopisto,10089,,2601420,Kirjaston yhteiset palvelut
2016,Turun yliopisto,10089,,2601421,Oppimisen palvelut
2016,Turun yliopisto,10089,,2601422,Tutkimuksen palvelut
2016,Turun yliopisto,10089,,2601423,Tietoaineistojen saatavuuspalvelut
2016,Turun yliopisto,10089,,2601424,Hankintapalvelut
2016,Turun yliopisto,10089,,2601430,Toimitilapalvelujen yhteiset
2016,Turun yliopisto,10089,,2601431,Tilasuunnittelu
2016,Turun yliopisto,10089,,2601432,Tila- ja kuljetuspalvelut
2016,Turun yliopisto,10089,,2601433,Majoituspalvelut
2016,Turun yliopisto,10089,,2601434,Protopaja
2016,Turun yliopisto,10089,,2601435,Yliopiston yhteiset tilat
2016,Turun yliopisto,10089,,2601436,Turvallisuus
2016,Turun yliopisto,10089,,2601510,Vyörytettävät kustannukset
2016,Turun yliopisto,10089,,2601611,Drug Development and Diagnostics
2016,Turun yliopisto,10089,,2601621,Learning and Education
